grid_id,lon_center,lat_center,T_SAND,T_CLAY,T_SILT,T_OC,T_OM,T_GRAVEL,T_ECE,T_REF_BULK_DENSITY,wilting_point,field_capacity,saturation,available_water,sat_hydraulic_cond,matric_bulk_density,b_parameter,lambda_param,air_entry_tension,bulk_density_normal,compaction_factor
138.0,116.3191,29.8422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
139.0,116.4191,29.8422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
140.0,116.5191,29.8422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
141.0,116.6191,29.8422,27.0,48.0,25.0,1.24,2.13776,4.0,0.1,1.25,0.287190913504,0.4124491067773232,0.4901608653821232,0.12525819327332322,1.0862042531496798,1.3510737067373735,10.544406959022103,0.09483700732399851,5.503867948406479,1.3510737067373735,1.0
142.0,116.7191,29.8422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
143.0,116.8191,29.8422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
144.0,116.9191,29.8422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
145.0,117.0191,29.8422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
146.0,117.1191,29.8422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
195.0,115.5191,29.9422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
196.0,115.6191,29.9422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
197.0,115.7191,29.9422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
198.0,115.8191,29.9422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
199.0,115.9191,29.9422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
200.0,116.0191,29.9422,,,,,,,,,,,,,,,,,,,1.0
201.0,116.1191,29.9422,,,,,,,,,,,,,,,,,,,1.0
202.0,116.2191,29.9422,,,,,,,,,,,,,,,,,,,1.0
203.0,116.3191,29.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
204.0,116.4191,29.9422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
205.0,116.5191,29.9422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
206.0,116.6191,29.9422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
207.0,116.7191,29.9422,27.0,48.0,25.0,1.24,2.13776,4.0,0.1,1.25,0.287190913504,0.4124491067773232,0.4901608653821232,0.12525819327332322,1.0862042531496798,1.3510737067373735,10.544406959022103,0.09483700732399851,5.503867948406479,1.3510737067373735,1.0
208.0,116.8191,29.9422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
209.0,116.9191,29.9422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
210.0,117.0191,29.9422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
211.0,117.1191,29.9422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
212.0,117.2191,29.9422,40.0,23.0,37.0,1.16,1.9998399999999998,8.0,0.1,1.39,0.150641126176,0.28745089778027477,0.44718084126187474,0.13680977160427477,9.491476825452432,1.464970770656032,5.906837132542423,0.16929533988515097,4.5991616111464095,1.464970770656032,1.0
218.0,117.8191,29.9422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
219.0,117.9191,29.9422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
260.0,115.5191,30.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
261.0,115.6191,30.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
262.0,115.7191,30.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
263.0,115.8191,30.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
264.0,115.9191,30.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
265.0,116.0191,30.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
266.0,116.1191,30.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
267.0,116.2191,30.0422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
268.0,116.3191,30.0422,,,,,,,,,,,,,,,,,,,1.0
269.0,116.4191,30.0422,,,,,,,,,,,,,,,,,,,1.0
270.0,116.5191,30.0422,,,,,,,,,,,,,,,,,,,1.0
271.0,116.6191,30.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
272.0,116.7191,30.0422,,,,,,,,,,,,,,,,,,,1.0
273.0,116.8191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
274.0,116.9191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
275.0,117.0191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
276.0,117.1191,30.0422,42.0,20.0,38.0,1.45,2.4998,10.0,0.1,1.41,0.137070226,0.27560087269268374,0.45732805880468375,0.13853064669268375,13.564279971648725,1.438080644167588,5.464466279138466,0.1830004887792374,3.803601332655623,1.438080644167588,1.0
277.0,117.2191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
278.0,117.3191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
279.0,117.4191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
280.0,117.5191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
281.0,117.6191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
282.0,117.7191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
283.0,117.8191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
284.0,117.9191,30.0422,24.0,43.0,33.0,1.08,1.86192,7.0,0.1,1.26,0.258918431968,0.39352668647934147,0.4868170034777415,0.13460825451134145,1.8264298582427902,1.359934940783985,9.117024318444628,0.10968491089542261,6.357052204632649,1.359934940783985,1.0
285.0,118.0191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
286.0,118.1191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
287.0,118.2191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
288.0,118.3191,30.0422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
326.0,115.6191,30.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
327.0,115.7191,30.1422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
328.0,115.8191,30.1422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
329.0,115.9191,30.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
330.0,116.0191,30.1422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
331.0,116.1191,30.1422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
332.0,116.2191,30.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
333.0,116.3191,30.1422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
334.0,116.4191,30.1422,,,,,,,,,,,,,,,,,,,1.0
335.0,116.5191,30.1422,,,,,,,,,,,,,,,,,,,1.0
336.0,116.6191,30.1422,38.0,44.0,18.0,0.98,1.68952,4.0,0.1,1.29,0.266382539104,0.3881121065252482,0.46148091320684825,0.12172956742124819,0.9281819163142125,1.427075580001852,10.141099774056864,0.09860863439665757,4.824195238459575,1.427075580001852,1.0
337.0,116.7191,30.1422,38.0,44.0,18.0,0.98,1.68952,4.0,0.1,1.29,0.266382539104,0.3881121065252482,0.46148091320684825,0.12172956742124819,0.9281819163142125,1.427075580001852,10.141099774056864,0.09860863439665757,4.824195238459575,1.427075580001852,1.0
338.0,116.8191,30.1422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
339.0,116.9191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
340.0,117.0191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
341.0,117.1191,30.1422,31.0,47.0,22.0,1.2,2.0688,19.0,0.1,1.26,0.28248380608,0.40662228809721196,0.480713168161212,0.12413848201721195,0.7443737683528199,1.3761101043727881,10.477890123270164,0.095439061512882,5.269565937838506,1.3761101043727881,1.0
342.0,117.2191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
343.0,117.3191,30.1422,42.0,21.0,37.0,1.39,2.3963599999999996,19.0,0.1,1.41,0.141943900648,0.27884867297507016,0.45453097847427015,0.13690477232707016,10.53008618039661,1.4454929070431841,5.652401984906904,0.176915938156948,3.9098272680439505,1.4454929070431841,1.0
344.0,117.4191,30.1422,31.0,47.0,22.0,1.2,2.0688,19.0,0.1,1.26,0.28248380608,0.40662228809721196,0.480713168161212,0.12413848201721195,0.7443737683528199,1.3761101043727881,10.477890123270164,0.095439061512882,5.269565937838506,1.3761101043727881,1.0
345.0,117.5191,30.1422,42.0,21.0,37.0,1.39,2.3963599999999996,19.0,0.1,1.41,0.141943900648,0.27884867297507016,0.45453097847427015,0.13690477232707016,10.53008618039661,1.4454929070431841,5.652401984906904,0.176915938156948,3.9098272680439505,1.4454929070431841,1.0
346.0,117.6191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
347.0,117.7191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
348.0,117.8191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
349.0,117.9191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
350.0,118.0191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
351.0,118.1191,30.1422,24.0,43.0,33.0,1.08,1.86192,7.0,0.1,1.26,0.258918431968,0.39352668647934147,0.4868170034777415,0.13460825451134145,1.8264298582427902,1.359934940783985,9.117024318444628,0.10968491089542261,6.357052204632649,1.359934940783985,1.0
352.0,118.2191,30.1422,46.0,21.0,33.0,1.09,1.8791600000000002,28.0,0.1,1.41,0.138762922168,0.2653931896874929,0.43772811265549305,0.1266302675194929,8.410895315270901,1.4900205014629433,5.885941617119435,0.1698963504992082,3.6096225466841316,1.4900205014629433,1.0
353.0,118.3191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
354.0,118.4191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
355.0,118.5191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
356.0,118.6191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
357.0,118.7191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
358.0,118.8191,30.1422,24.0,43.0,33.0,1.08,1.86192,7.0,0.1,1.26,0.258918431968,0.39352668647934147,0.4868170034777415,0.13460825451134145,1.8264298582427902,1.359934940783985,9.117024318444628,0.10968491089542261,6.357052204632649,1.359934940783985,1.0
365.0,119.5191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
366.0,119.6191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
367.0,119.7191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
368.0,119.8191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
369.0,119.9191,30.1422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
393.0,115.8191,30.2422,41.0,22.0,37.0,0.74,1.27576,4.0,0.1,1.4,0.14080246561600002,0.2735558826256133,0.42803960219041337,0.1327534170096133,9.268712637826177,1.5156950541954046,5.746780835162894,0.1740104640638614,4.99013470914322,1.5156950541954046,1.0
394.0,115.9191,30.2422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
395.0,116.0191,30.2422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
396.0,116.1191,30.2422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
397.0,116.2191,30.2422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
398.0,116.3191,30.2422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
399.0,116.4191,30.2422,28.0,50.0,22.0,3.07,5.29268,10.0,0.1,1.25,0.3015522896800001,0.4164409373191693,0.5042473500199693,0.11488864763916923,1.3757554625418529,1.3137445224470812,11.82372522086537,0.08457571377211105,4.155456687133819,1.3137445224470812,1.0
400.0,116.5191,30.2422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
401.0,116.6191,30.2422,40.0,27.0,33.0,0.83,1.43092,5.0,0.1,1.36,0.169991067112,0.3006650492809041,0.4368097355321041,0.1306739821689041,6.080610160856897,1.492454200839924,6.693040564151982,0.14940892564674027,5.007582504481474,1.492454200839924,1.0
402.0,116.7191,30.2422,,,,,,,,,,,,,,,,,,,1.0
403.0,116.8191,30.2422,79.0,6.0,15.0,0.41,0.7068399999999999,10.0,0.4,1.66,0.03810001199199999,0.10156454257801457,0.41301456885641463,0.06346453058601459,67.44033163953473,1.555511392530501,3.8926987450967445,0.25689118667597977,1.0,1.555511392530501,1.0
404.0,116.9191,30.2422,,,,,,,,,,,,,,,,,,,1.0
