grid_id,lon_center,lat_center,MU_GLOBAL,T_SAND,T_CLAY,T_SILT,T_OC,T_GRAVEL,T_REF_BULK_DENSITY,T_ECE,S_SAND,S_CLAY,S_SILT,S_OC,S_GRAVEL,S_REF_BULK_DENSITY,S_ECE
1348,120.3191,31.6422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1349,120.4191,31.6422,11680.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1350,120.5191,31.6422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1351,120.6191,31.6422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1352,120.7191,31.6422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1353,120.8191,31.6422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1354,120.9191,31.6422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1355,121.0191,31.6422,11657.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1356,121.1191,31.6422,11657.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1357,121.2191,31.6422,0.0000,,,,,,,,,,,,,,
1363,121.8191,31.6422,0.0000,,,,,,,,,,,,,,
1364,121.9191,31.6422,0.0000,,,,,,,,,,,,,,
1376,116.6191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1377,116.7191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1378,116.8191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1379,116.9191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1380,117.0191,31.7422,11865.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1381,117.1191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1382,117.2191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1383,117.3191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1384,117.4191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1385,117.5191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1386,117.6191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1387,117.7191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1388,117.8191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1389,117.9191,31.7422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1390,118.0191,31.7422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1391,118.1191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1392,118.2191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1393,118.3191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1394,118.4191,31.7422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
1395,118.5191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1396,118.6191,31.7422,11857.0000,82.0000,10.0000,8.0000,0.4000,4.0000,1.5900,0.1000,75.0000,17.0000,8.0000,0.2400,6.0000,1.5000,0.1000
1397,118.7191,31.7422,11859.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1398,118.8191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1399,118.9191,31.7422,11617.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1400,119.0191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1401,119.1191,31.7422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1402,119.2191,31.7422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1403,119.3191,31.7422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1404,119.4191,31.7422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1405,119.5191,31.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1406,119.6191,31.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1407,119.7191,31.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1408,119.8191,31.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1409,119.9191,31.7422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1410,120.0191,31.7422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1411,120.1191,31.7422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1412,120.2191,31.7422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1413,120.3191,31.7422,11680.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1414,120.4191,31.7422,11680.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1415,120.5191,31.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1416,120.6191,31.7422,11680.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1417,120.7191,31.7422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1418,120.8191,31.7422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1419,120.9191,31.7422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1420,121.0191,31.7422,0.0000,,,,,,,,,,,,,,
1421,121.1191,31.7422,0.0000,,,,,,,,,,,,,,
1425,121.5191,31.7422,0.0000,,,,,,,,,,,,,,
1426,121.6191,31.7422,0.0000,,,,,,,,,,,,,,
1427,121.7191,31.7422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1428,121.8191,31.7422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1429,121.9191,31.7422,0.0000,,,,,,,,,,,,,,
1443,116.8191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1444,116.9191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1445,117.0191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1446,117.1191,31.8422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1447,117.2191,31.8422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1448,117.3191,31.8422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1449,117.4191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1450,117.5191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1451,117.6191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1452,117.7191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1453,117.8191,31.8422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1454,117.9191,31.8422,11368.0000,31.0000,47.0000,22.0000,1.2000,19.0000,1.2600,0.1000,27.0000,53.0000,20.0000,0.5900,28.0000,1.2400,0.1000
1455,118.0191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1456,118.1191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1457,118.2191,31.8422,11379.0000,46.0000,21.0000,33.0000,1.0900,28.0000,1.4100,0.1000,,,,,,,
1458,118.3191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1459,118.4191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1460,118.5191,31.8422,11928.0000,,,,,,,,,,,,,,
1461,118.6191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1462,118.7191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1463,118.8191,31.8422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1464,118.9191,31.8422,11617.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1465,119.0191,31.8422,11617.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1466,119.1191,31.8422,11617.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1467,119.2191,31.8422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1468,119.3191,31.8422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1469,119.4191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1470,119.5191,31.8422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1471,119.6191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1472,119.7191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1473,119.8191,31.8422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1474,119.9191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1475,120.0191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1476,120.1191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1477,120.2191,31.8422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1478,120.3191,31.8422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1479,120.4191,31.8422,11680.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1480,120.5191,31.8422,11656.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1481,120.6191,31.8422,11617.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1482,120.7191,31.8422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1483,120.8191,31.8422,0.0000,,,,,,,,,,,,,,
1484,120.9191,31.8422,0.0000,,,,,,,,,,,,,,
1485,121.0191,31.8422,11493.0000,80.0000,8.0000,12.0000,0.5800,18.0000,1.6200,0.1000,79.0000,10.0000,11.0000,0.2400,10.0000,1.5900,0.1000
1486,121.1191,31.8422,11496.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1487,121.2191,31.8422,11522.0000,37.0000,17.0000,46.0000,0.4200,4.0000,1.4300,0.1000,37.0000,21.0000,42.0000,0.4700,8.0000,1.3900,0.1000
1488,121.3191,31.8422,11522.0000,37.0000,17.0000,46.0000,0.4200,4.0000,1.4300,0.1000,37.0000,21.0000,42.0000,0.4700,8.0000,1.3900,0.1000
1489,121.4191,31.8422,0.0000,,,,,,,,,,,,,,
1490,121.5191,31.8422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1491,121.6191,31.8422,11500.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
1492,121.7191,31.8422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1493,121.8191,31.8422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1494,121.9191,31.8422,0.0000,,,,,,,,,,,,,,
1510,117.0191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1511,117.1191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1512,117.2191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1513,117.3191,31.9422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1514,117.4191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1515,117.5191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1516,117.6191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1517,117.7191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1518,117.8191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1519,117.9191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1520,118.0191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1521,118.1191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1522,118.2191,31.9422,11667.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1523,118.3191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1524,118.4191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1525,118.5191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1526,118.6191,31.9422,11928.0000,,,,,,,,,,,,,,
1527,118.7191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1528,118.8191,31.9422,11617.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1529,118.9191,31.9422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1530,119.0191,31.9422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1531,119.1191,31.9422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1532,119.2191,31.9422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1533,119.3191,31.9422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1534,119.4191,31.9422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1535,119.5191,31.9422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1536,119.6191,31.9422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1537,119.7191,31.9422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1538,119.8191,31.9422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1539,119.9191,31.9422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1540,120.0191,31.9422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1541,120.1191,31.9422,11656.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1542,120.2191,31.9422,11656.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1543,120.3191,31.9422,0.0000,,,,,,,,,,,,,,
1544,120.4191,31.9422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1545,120.5191,31.9422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1546,120.6191,31.9422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1547,120.7191,31.9422,11495.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1548,120.8191,31.9422,0.0000,,,,,,,,,,,,,,
1549,120.9191,31.9422,11655.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1550,121.0191,31.9422,11496.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1551,121.1191,31.9422,11496.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1552,121.2191,31.9422,11496.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1553,121.3191,31.9422,11496.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1554,121.4191,31.9422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1555,121.5191,31.9422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1556,121.6191,31.9422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1557,121.7191,31.9422,11499.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1558,121.8191,31.9422,0.0000,,,,,,,,,,,,,,
1575,117.0191,32.0422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1576,117.1191,32.0422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
